customer_id,name,dob,kyc_status,email,phone,address,city,state,zip,country
C-1162,Emma Taylor,1968-07-27,PENDING,emma.taylor@hotmail.com,(518) 994-2227,"7174 Park Ln, San Diego, CA 92101",San Diego,CA,92101,United States
C-1163,Amelia Davis,07/21/1983,PENDING,amelia.davis@outlook.com,(852) 485-3179,"9144 Oak Rd, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-1164,Noah Martinez,02/23/1961,VERIFIED,noah.martinez2213@gmail.com,+1 523 367 9713,"6986 Cedar Blvd, Miami, FL 33131",Miami,FL,33131,United States
C-1165,Sophia Moore,03/24/1963,VERIFIED,sophia.moore@icloud.com,(966) 398-9045,"4071 Main St, Houston, TX 77002",Houston,TX,77002,United States
C-1166,James Martin,02/13/1983, PENDING  ,james.martin@gmail.com,2385344734,"6003 Maple Ave, Austin, TX 78701",Austin,TX,78701,United States
C-1167,ava marTiNEZ,05/19/1975,VERIFIED,aVA.martinez@OUtloOK.coM,(829) 269-9157,"6593 Maple Ave, Houston, TX 77002",Houston,TX,77002,United States
C-1168,Alexander Jackson,07/30/1983,PENDING,alexander.jackson7310@hotmail.com,881-432-4406,"2055 Broadway, Seattle, WA 98104",Seattle,WA,98104,United States
C-1169,Harper Jackson,1957-02-13,VERIFIED,harper.jackson9893@gmail.com,+1 955 643 3584,"6839 Pine St, Columbus, OH 43215",Columbus,OH,43215,United States
C-1170, Amelia Garcia  ,2004-01-23,VERIFIED,amelia.garcia@hotmail.com,+1 223 714 4524,"2364 Oak Rd, Seattle, WA 98104",Seattle,WA,98104,United States
C-1171,Isabella Jones,1978-04-01,  VERIFIED ,isabella.jones@yahoo.com,437-817-3865,"1809 Park Ln, Detroit, MI 48226",Detroit,MI,48226,United States
C-1172,Henry Wilson,10/31/2000,VERIFIED,henry.wilson7537@icloud.com,756-544-7688,"6729 Cedar Blvd, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1173,William Miller,1962-08-16,PENDING,william.miller@hotmail.com,402-683-9339,"5773 Sunset Dr, Charlotte, NC 28202",Charlotte,NC,28202,United States
C-1174,Olivia Wilson,1986-07-31,VERIFIED,olivia.wilson@icloud.com,611-642-5886,"74 Broadway, Austin, TX 78701",Austin,TX,78701,United States
C-1175,Ava Hernandez,2006-04-07,VERIFIED,ava.hernandez@gmail.com,(481) 572-9543,"5336 Broadway, Nashville, TN 37203",Nashville,TN,37203,United States
C-1176,Henry Gonzalez,2009-08-25,VERIFIED,henry.gonzalez5446@hotmail.com,(906) 586-1356,"2313 Oak Rd, Detroit, MI 48226",Detroit,MI,48226,United States
C-1177,Isabella Rodriguez,1964-08-10,VERIFIED,isabella.rodriguez@icloud.com,925-971-3940," 926 Oak Rd, Houston, TX 77002 ",Houston,TX,77002,United States
C-1178,Sophia Garcia,1971-03-26,VERIFIED,sophia.garcia@outlook.com,889-922-3868,"5761 Broadway, Houston, TX 77002",Houston,TX,77002,United States
C-1179,Amelia Martin,1958-01-04,VERIFIED,amelia.martin@icloud.com,+1 774 728 3334,"85 Elm St, Miami, FL 33131",Miami,FL,33131,United States
C-1180,Amelia Smith,06/22/1987,VERIFIED,amelia.smith6171@hotmail.com,4168801070,"4307 Washington Ave, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-1181,Mia Thomas,1962-06-11,VERIFIED, mia.thomas@hotmail.com ,+1 585 483 2862,"4214 2nd Ave, Dallas, TX 75201",Dallas,TX,75201,United States
C-1182,Elijah Johnson,11/07/1981,VERIFIED,elijah.johnson@hotmail.com,9764848474,"7755 2nd Ave, Seattle, WA 98104",Seattle,WA,98104,United States
C-1183,Alexander Johnson,07/13/2003,VERIFIED,AleXanDEr.johnsON@GmAIL.cOm,592-745-8267,"5134 Broadway, Detroit, MI 48226",Detroit,MI,48226,United States
C-1184,Sophia Thomas,2002-07-20,VERIFIED,sophia.thomas@yahoo.com,+1 776 576 2620,"2666 Cedar Blvd, Orlando, FL 32801",Orlando,FL,32801,United States
C-1185,Elijah Jones, 2007-03-29  ,VERIFIED,elijah.jones@outlook.com,571-692-4240,"4929 Maple Ave, Seattle, WA 98104",Seattle,WA,98104,United States
C-1186,Harper Williams,1955-11-19,VERIFIED,harper.williams@gmail.com,+1 201 472 1806,"9323 Main St, Columbus, OH 43215",Columbus,OH,43215,United States
C-1187,HArPeR mOoRe,03/20/1971,VERIFIED,HARpER.MoOrE@OuTLoOK.coM,9742054963,"7832 Washington Ave, Orlando, FL 32801",Orlando,FL,32801,United States
C-1188,Noah Davis,1959-05-23,VERIFIED,noah.davis@outlook.com,+1 972 515 2215,"5012 Sunset Dr, Miami, FL 33131",Miami,FL,33131,United States
C-1189,Amelia Wilson,1969-11-21,PENDING,amelia.wilson3134@gmail.com,8854148099,"7662 Main St, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1190,Elijah Miller,11/17/1962,PENDING,elijah.miller@icloud.com,286-272-1931,"1646 Sunset Dr, Columbus, OH 43215",Columbus,OH,43215,United States
C-1191,Benjamin Brown,1999-06-19,VERIFIED,benjamin.brown@icloud.com,(389) 792-1740,"890 Pine St, Miami, FL 33131",Miami,FL,33131,United States
C-1192,Olivia Garcia,1987-11-25,VeriFieD,olivia.garcia694@yahoo.com,+1 513 804 6215,"9280 Elm St, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-1193,Charlotte Hernandez,1988-07-11,VERIFIED,charlotte.hernandez@icloud.com,4823218305,"8379 Elm St, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-1194,Ava Johnson,1978-01-14,VERIFIED,ava.johnson@gmail.com,4396425191,"1007 Cedar Blvd, Orlando, FL 32801",Orlando,FL,32801,United States
C-1195,Evelyn Taylor,05/30/1982,VERIFIED,evelyn.taylor@gmail.com,+1 929 334 6552,"6911 Oak Rd, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-1196,William Garcia,1980-03-15,VERIFIED,william.garcia6139@yahoo.com,+1 478 650 9364,"341 Sunset Dr, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-1197,Liam Lopez,1983-10-21,PENDING,liam.lopez3944@gmail.com,(788) 529-2987,"9872 2nd Ave, Houston, TX 77002",Houston,TX,77002,United States
C-1198, Benjamin Anderson ,05/12/1992,VERIFIED,benjamin.anderson622@hotmail.com,  +1 511 475 8690  ,"3742 Washington Ave, San Jose, CA 95113",San Jose,CA,95113,United States
C-1199,Charlotte Moore,05/03/1969,VERIFIED, charlotte.moore@outlook.com ,+1 388 577 1078,"5709 Elm St, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-1200,Elijah Taylor,1999-04-18,VERIFIED,elijah.taylor@hotmail.com,9335782874,"5376 Oak Rd, Denver, CO 80202",Denver,CO,80202,United States
C-1201,Emma Garcia,01/12/1957,VERIFIED,emma.garcia@outlook.com,683-402-9873,"3061 Maple Ave, Columbus, OH 43215",Columbus,OH,43215,United States
C-1202,Evelyn Garcia,2000-09-17,VERIFIED,evelyn.garcia@outlook.com,7854278250,"5974 Park Ln, Miami, FL 33131",Miami,FL,33131,United States
C-1203,Noah Brown,1957-12-23,VERIFIED,noah.brown3765@hotmail.com,905-664-9728,"5561 WAShingToN avE, los aNgELeS, Ca 90012",Los Angeles,CA,90012,United States
C-1204,Liam Martin,01/09/1987,PENDING,liam.martin@yahoo.com,4144025075,"4330 Maple Ave, Tampa, FL 33602",Tampa,FL,33602,United States
C-1205,Alexander Gonzalez,2006-11-30,VERIFIED,alexander.gonzalez@hotmail.com,+1 374 499 2566,"7166 Pine St, Nashville, TN 37203",Nashville,TN,37203,United States
C-1206,William Taylor,05/17/1968,VERIFIED,william.taylor9608@yahoo.com,(715) 697-2624,"7289 Main St, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-1207,Elijah Moore,1974-07-11,VERIFIED,elijah.moore@gmail.com,(458) 763-2656,"837 Pine St, Columbus, OH 43215",Columbus,OH,43215,United States
C-1208,  Henry Williams ,11/26/1998,VERIFIED,henry.williams1772@gmail.com,2234304424,"6756 Broadway, Dallas, TX 75201",Dallas,TX,75201,United States
C-1209,Alexander Wilson,12/11/2000,VERIFIED,alexander.wilson@yahoo.com,(788) 450-9333,"7069 MaiN st, LoS aNgEleS, cA 90012",Los Angeles,CA,90012,United States
C-1210,Amelia Anderson,09/13/1998,VERIFIED,amelia.anderson@icloud.com,+1 312 800 1691,"2523 Park Ln, San Jose, CA 95113",San Jose,CA,95113,United States
C-1211,Olivia Jones,08/01/2001,BLOCKED,olivia.jones@gmail.com,(800) 650-2033,"  4950 Elm St, Detroit, MI 48226  ",Detroit,MI,48226,United States
C-1212,James Thomas,1956-06-01,PENDING,james.thomas@outlook.com,(446) 520-1768,"5012 Washington Ave, Los Angeles, CA 90012",Los Angeles,CA,90012,United States
C-1213,Isabella Williams,04/11/1974,VERIFIED,isabella.williams@icloud.com,(857) 721-2401,"3759 Cedar Blvd, Nashville, TN 37203",Nashville,TN,37203,United States
C-1214,Amelia Martinez,08/21/1982,VERIFIED,amelia.martinez3343@icloud.com,(331) 771-1249,"5914 Maple Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-1215,Ava Anderson,1963-08-12,VERIFIED,ava.anderson@yahoo.com,+1 400 583 5682,"6493 Pine St, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-1216,Amelia Hernandez,1996-10-08,BLOCKED,amelia.hernandez@outlook.com,815-577-4013,"9315 Elm St, Boston, MA 02108",Boston,MA,02108,United States
C-1217,Elijah Taylor,11/16/1967,PENDING,elijah.taylor@gmail.com,(651) 846-7146,"6615 Maple Ave, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-1218,Sophia Wilson,2000-03-21,VERIFIED,sophia.wilson@gmail.com,800-912-8948,"8853 Park Ln, Nashville, TN 37203",Nashville,TN,37203,United States
C-1219,Benjamin Williams,06/01/2006,VERIFIED,benjamin.williams8208@outlook.com,5414605263,"7308 Park Ln, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-1220,Emma Brown,1970-09-21,VERIFIED,emma.brown@outlook.com,846-377-1948,"515 Main St, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-1221,Amelia Williams,10/24/1975,VERIFIED,amelia.williams612@hotmail.com,(407) 426-6499,"1708 Park Ln, Columbus, OH 43215",Columbus,OH,43215,United States
C-1222,Charlotte Wilson,04/09/2000,VERIFIED,charlotte.wilson@icloud.com,+1 685 453 6756,"9895 Washington Ave, St. Petersburg, FL 33701",St. Petersburg,FL,33701,United States
C-1223,Lucas Jackson,10/12/2005,VERIFIED,lucas.jackson@hotmail.com,(246) 921-5743,"987 Pine St, San Francisco, CA 94103",San Francisco,CA,94103,United States
C-1224,Henry Davis,03/14/1989,VERIFIED,henry.davis8455@gmail.com,  3576593866  ,"868 2nd Ave, Minneapolis, MN 55415",Minneapolis,MN,55415,United States
C-1225,Ava Moore,10/06/1960,PENDING,ava.moore@gmail.com,698-323-4551,"26 Main St, Miami, FL 33131",Miami,FL,33131,United States
C-1226,Elijah Garcia,04/19/1994,VERIFIED,elijah.garcia@icloud.com,482-457-9893," 2500 Pine St, Tampa, FL 33602 ",Tampa,FL,33602,United States
C-1227,Alexander Smith,12/25/1983,VERIFIED,alexander.smith@icloud.com,+1 970 206 2496,"873 Sunset Dr, San Jose, CA 95113",San Jose,CA,95113,United States
C-1228,Ava Hernandez,09/18/1976,VERIFIED,ava.hernandez6859@icloud.com,+1 419 647 6330,"7884 Maple Ave, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-1229,Elijah Anderson,11/07/2005,VERIFIED,  elijah.anderson@yahoo.com  ,(585) 856-3023,"5051 Sunset Dr, Los Angeles, CA 90012",Los Angeles,CA,90012,United States
C-1230,Sophia Anderson,2007-11-21, PENDING  ,sophia.anderson@hotmail.com,+1 418 637 1330,"1529 2nd Ave, San Jose, CA 95113",San Jose,CA,95113,United States
C-1231,Alexander Gonzalez,03/15/1992,VERIFIED,alexander.gonzalez7328@hotmail.com,877-559-7850,"8320 Elm St, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-1232,Ava Hernandez,1995-01-14,VERIFIED,ava.hernandez@gmail.com,(652) 750-7706,"3403 2nd Ave, Seattle, WA 98104",Seattle,WA,98104,United States
C-1233,Alexander Lopez,1967-09-15,PENDING,alexander.lopez@icloud.com,+1 438 473 4046,"7436 Cedar Blvd, Los Angeles, CA 90012",Los Angeles,CA,90012,United States
C-1234,Ava Moore,02/07/1972,VERIFIED,  ava.moore@yahoo.com  ,508-711-4806,"5744 Elm St, Los Angeles, CA 90012",Los Angeles,CA,90012,United States
C-1235,Ava Williams,11/23/1955,PENDING,ava.williams@hotmail.com,  6809894573  ,"2253 Broadway, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-1236,Evelyn Miller,2003-01-04,VeRIFIEd,evelyn.miller8438@outlook.com,6654906629,"225 Pine St, San Jose, CA 95113",San Jose,CA,95113,United States
C-1237,Benjamin Wilson,09/13/1985,VERIFIED,benjamin.wilson6017@outlook.com,+1 637 456 2420,"8485 Main St, Dallas, TX 75201",Dallas,TX,75201,United States
C-1238,Henry Moore,1997-08-31,VERIFIED,henry.moore8577@yahoo.com,7065589164,"3788 Sunset Dr, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-1239,Noah Hernandez,1962-09-03,VERIFIED,noah.hernandez@hotmail.com,+1 422 796 6478,"6530 Pine St, Chicago, IL 60604",Chicago,IL,60604,United States
C-1240,Charlotte Thomas,1972-11-08,VERIFIED,charlotte.thomas@gmail.com,7729406200,"8870 Main St, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-1241,Sophia Thomas,1985-09-29,PENDING,sophia.thomas@hotmail.com,  (885) 284-9659  ,"9758 Broadway, Dallas, TX 75201",Dallas,TX,75201,United States
C-1242, Liam Wilson  ,2005-09-28,VERIFIED,liam.wilson7975@hotmail.com,(203) 645-7867,"8175 Washington Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1243,Noah Gonzalez,1967-03-16,PENDING,noah.gonzalez1393@icloud.com,863-572-2604,"281 2nd Ave, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-1244,Elijah Johnson,04/07/1971,PENDING,elijah.johnson@icloud.com,+1 768 897 8598,"3433 Cedar Blvd, Columbus, OH 43215",Columbus,OH,43215,United States
C-1245,Benjamin Anderson,1965-07-10,VERIFIED,benjamin.anderson@icloud.com,(537) 636-7903,"5936 Elm St, Houston, TX 77002",Houston,TX,77002,United States
C-1246,Olivia Martinez,1963-02-08,VERIFIED,olivia.martinez@yahoo.com,9264928622,"3863 Broadway, Detroit, MI 48226",Detroit,MI,48226,United States
C-1247,Charlotte Anderson,06/21/1965,VERIFIED,charlotte.anderson@icloud.com,+1 420 270 8292,"  2145 2nd Ave, San Francisco, CA 94103 ",San Francisco,CA,94103,United States
C-1248,Amelia Brown,07/16/1975,VERIFIED,amelia.brown@hotmail.com,(535) 820-1310,"2880 Broadway, Nashville, TN 37203",Nashville,TN,37203,United States
C-1249,Sophia Brown,2005-04-13,VERIFIED,sophia.brown@outlook.com,918-649-4484,"3511 Cedar Blvd, Austin, TX 78701",Austin,TX,78701,United States
C-1250,Alexander Gonzalez,08/15/1997,VERIFIED,alexander.gonzalez@hotmail.com,+1 338 331 6891,"2260 Oak Rd, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-1251,Mia Rodriguez,1993-11-09,PENDING,mia.rodriguez@yahoo.com,(893) 913-1891,"9288 Maple Ave, New York, NY 10036",New York,NY,10036,United States
C-1252,Harper Wilson,09/21/1976,VERIFIED,harper.wilson@gmail.com,766-504-2651,"9928 Broadway, San Antonio, TX 78205",San Antonio,TX,78205,United States
C-1253,Henry Rodriguez,1962-10-13,VERIFIED,henry.rodriguez2697@outlook.com,728-722-5837,"9067 Oak Rd, Detroit, MI 48226",Detroit,MI,48226,United States
C-1254,Amelia Thomas,08/31/2004,VERIFIED,amelia.thomas984@yahoo.com,501-905-2776,"2554 Elm St, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-1255,James Anderson,12/14/1994,VERIFIED,james.anderson@gmail.com,(964) 296-9777,"2499 Cedar Blvd, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-1256,Mia Brown,02/27/1971,VERIFIED,mia.brown@outlook.com,6676711716,"1669 Cedar Blvd, Houston, TX 77002",Houston,TX,77002,United States
C-1257,Amelia Gonzalez,12/12/1986,VERIFIED,amelia.gonzalez@gmail.com,241-741-5635,"1484 Oak Rd, Miami, FL 33131",Miami,FL,33131,United States
C-1258,James Anderson,1955-02-08,PENDING,james.anderson8643@yahoo.com,7896078846,"9832 Broadway, Portland, OR 97204",Portland,OR,97204,United States
C-1259,Liam Thomas,05/14/2004,VERIFIED,liam.thomas@gmail.com,(438) 467-8333,"9162 Park Ln, Boston, MA 02108",Boston,MA,02108,United States
C-1260,Mia Lopez,1974-07-01,VERIFIED,mia.lopez@yahoo.com,2236105483,"4934 Broadway, Seattle, WA 98104",Seattle,WA,98104,United States
C-1261,Alexander Jackson,03/29/1970,BLOCKED,alexander.jackson@hotmail.com,7003794784,"9877 2nd Ave, Atlanta, GA 30303",Atlanta,GA,30303,United States
C-1262,Olivia Gonzalez,01/28/1965,VERIFIED,olivia.gonzalez@gmail.com,755-950-6141,"6125 Pine St, Detroit, MI 48226",Detroit,MI,48226,United States
C-1263,Emma Rodriguez,04/17/1957,VERIFIED,emma.rodriguez302@hotmail.com,5024601266,"9050 Elm St, Boston, MA 02108",Boston,MA,02108,United States
C-1264,Emma Williams,1977-11-09,VERIFIED,emma.williams@yahoo.com,+1 481 730 6572,"6709 Washington Ave, Boston, MA 02108",Boston,MA,02108,United States
C-1265,Benjamin Williams,1957-03-17,VERIFIED,benjamin.williams@icloud.com,898-294-9925,"9716 Broadway, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-1266,Liam Smith,09/14/1987,VERIFIED,liam.smith@gmail.com,3016492852,"2669 Sunset Dr, Detroit, MI 48226",Detroit,MI,48226,United States
C-1267,Ava Anderson,01/09/2003,PENDING,ava.anderson@outlook.com,+1 622 683 8741,"6945 Park Ln, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-1268,Mia Brown,10/28/2008,VERIFIED,mia.brown@icloud.com,706-647-9829,"5434 2nd Ave, Cleveland, OH 44114",Cleveland,OH,44114,United States
C-1269,WILLiaM AnDerSoN,01/16/1997,PENDING,william.anderson@gmail.com,+1 599 736 7899,"281 Broadway, Portland, OR 97204",Portland,OR,97204,United States
C-1270,James Jackson,02/23/1969,VERIFIED,jAMes.jAcKsON5717@Gmail.coM,(849) 849-1130,"2864 Cedar Blvd, Chicago, IL 60604",Chicago,IL,60604,United States
C-1271,Noah Lopez,1966-06-29,VERIFIED,noah.lopez7381@icloud.com,+1 516 242 6551,"9299 Sunset Dr, Columbus, OH 43215",Columbus,OH,43215,United States
C-1272,Alexander Moore,1998-08-18,VERIFIED,alexander.moore@yahoo.com,+1 553 352 6562,"4338 Elm St, Houston, TX 77002",Houston,TX,77002,United States
C-1273,Benjamin Moore,03/23/1998,VERIFIED,benjamin.moore3642@gmail.com,220-364-9096,"8085 bRoaDWay, SAN diEgO, ca 92101",San Diego,CA,92101,United States
C-1274,Ava Wilson,1993-02-07,BLOCKED,ava.wilson@yahoo.com,(389) 350-7401,"5241 Broadway, Houston, TX 77002",Houston,TX,77002,United States
C-1275,olivER JaCkson,2002-07-11,VERIFIED,oliver.jackson@gmail.com,782-607-8201,"1190 Park Ln, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1276,Henry Martinez,1978-09-03,VeRIFIED,henry.martinez5544@hotmail.com,2188412409,"5243 Cedar Blvd, Columbus, OH 43215",Columbus,OH,43215,United States
C-1277,Liam Jones,06/30/1973,VERIFIED,liam.jones@gmail.com,542-906-1589,"1101 Maple Ave, Phoenix, AZ 85004",Phoenix,AZ,85004,United States
C-1278,Alexander Gonzalez,2000-04-13,PENDING,alexander.gonzalez@gmail.com,(624) 717-5189,"5859 Park Ln, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1279,Charlotte Lopez,1968-07-08,VERIFIED,charlotte.lopez@yahoo.com,4699394841,"9752 Main St, Dallas, TX 75201",Dallas,TX,75201,United States
C-1280,Lucas Jones,2000-12-12,VERIFIED,lucas.jones845@outlook.com,2704357366,"1868 Oak Rd, Detroit, MI 48226",Detroit,MI,48226,United States
C-1281,Benjamin Anderson,05/23/1964,VERIFIED,benjamin.anderson@gmail.com,285-633-3625,"3865 Main St, Philadelphia, PA 19106",Philadelphia,PA,19106,United States
C-1282, Ava Taylor ,10/13/1963,BLOCKED,ava.taylor1739@gmail.com,8098511768,"7754 Pine St, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-1283,Benjamin Jones,1967-01-12,VERIFIED,benjamin.jones@yahoo.com,444-775-1096,"8317 Elm St, New York, NY 10036",New York,NY,10036,United States
C-1284,William Johnson,08/01/1964,VERIFIED,william.johnson7395@yahoo.com,+1 644 674 7240,"5274 Washington Ave, Los Angeles, CA 90012",Los Angeles,CA,90012,United States
C-1285,Liam Taylor,03/07/1983,PENDING,liam.taylor@gmail.com,7114456825,"6092 Pine St, Dallas, TX 75201",Dallas,TX,75201,United States
C-1286,Evelyn Smith,11/26/1981,VERIFIED,evelyn.smith@hotmail.com,+1 232 509 9011,"7692 Main St, New York, NY 10036",New York,NY,10036,United States
C-1287,Sophia Johnson,  1998-10-03  ,VERIFIED,sophia.johnson@gmail.com,(304) 868-9198,"304 Washington Ave, Cincinnati, OH 45202",Cincinnati,OH,45202,United States
C-1288,Oliver Moore,1969-10-04,VERIFIED, oliver.moore@yahoo.com  ,307-822-6370,"7609 Main St, Tampa, FL 33602",Tampa,FL,33602,United States
C-1289,Benjamin Jones,06/15/1964,VERIFIED,benjamin.jones@yahoo.com,3467049854,"3647 Park Ln, Tampa, FL 33602",Tampa,FL,33602,United States
C-1290,Alexander Moore,05/19/1969,VERIFIED,alexander.moore1556@outlook.com,+1 528 249 8019,"9576 Oak Rd, San Diego, CA 92101",San Diego,CA,92101,United States
C-1291,Alexander Martinez,04/19/1965,VERIFIED,alexander.martinez@outlook.com,273-869-7055,"7197 2nd Ave, Pittsburgh, PA 15222",Pittsburgh,PA,15222,United States
C-1292,Henry Martinez,2003-09-03,VERIFIED,henry.martinez@hotmail.com,6602711867,"1020 Park Ln, Orlando, FL 32801",Orlando,FL,32801,United States
C-1293,Noah Hernandez,1985-06-24,VERIFIED,noah.hernandez@icloud.com,(253) 937-5009,"3506 Sunset Dr, New York, NY 10036",New York,NY,10036,United States
C-1294,Olivia Taylor,1987-09-26,VERIFIED,olivia.taylor5962@icloud.com,(214) 399-4401,"8503 Oak Rd, St. Petersburg, FL 33701",St. Petersburg,FL,33701,United States
C-1295,Olivia Jones,1971-11-09,PENDING,OLIvIA.joNEs8819@yaHOo.cOm,(466) 714-7906,"6863 Cedar Blvd, Jacksonville, FL 32202",Jacksonville,FL,32202,United States
C-1296,Henry Johnson,01/30/1972,VERIFIED,henry.johnson@yahoo.com,(525) 749-9739,"6754 Broadway, Denver, CO 80202",Denver,CO,80202,United States
C-1297,Sophia Jackson,10/05/1986,VERIFIED,sophia.jackson5585@hotmail.com,451-387-8588,"4127 2nd Ave, Boston, MA 02108",Boston,MA,02108,United States
C-1298,Isabella Martin,10/19/2003,VERIFIED,isabella.martin@icloud.com,(580) 725-5134,"8355 Pine St, Tampa, FL 33602",Tampa,FL,33602,United States
C-1299,Sophia Garcia,11/05/1993,VERIFIED,sophia.garcia@icloud.com,+1 407 324 5604,"4826 Washington Ave, Orlando, FL 32801",Orlando,FL,32801,United States
